Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV03718,C00603,"P00413,P00389,P00353,P00458",18/11/2025,CYB
INV03719,C00404,"P00413,P00389,P00353,P00458",07/07/2025,ST
INV03720,C01417,"P00413,P00389,P00353,P00458",17/02/2024,CYB
INV03721,C01189,"P00123,P00189,P00191,P00311",25/04/2024,TKO
INV03722,C00429,"P00106,P00250",29/11/2025,ST
INV03723,C01239,"P00411,P00504,P00406,P00231,P00183",07/01/2025,MK
INV03724,C01451,P00168,21/11/2024,MK
INV03725,C00927,"P00413,P00389,P00353,P00458",06/05/2025,ST
INV03726,C00778,"P00149,P00206",04/12/2024,TKO
INV03727,C01145,"P00477,P00199",15/03/2024,CYB
INV03728,C01301,"P00413,P00389,P00353,P00458",13/12/2024,ST
INV03729,C00380,"P00480,P00019,P00073",03/10/2024,TKO
INV03730,C00634,"P00482,P00072,P00179,P00383",31/08/2025,MK
INV03731,C00033,"P00413,P00389,P00353,P00458,P00472,P00087",19/08/2025,MK
INV03732,C01165,P00249,04/10/2024,MK
INV03733,C00196,"P00413,P00389,P00353,P00458,P00183",04/10/2024,CYB
INV03734,C00321,"P00413,P00389,P00353,P00458",19/05/2024,CYB
INV03735,C01432,P00417,06/10/2025,MK
INV03736,C00982,"P00495,P00145,P00330",14/02/2024,MK
INV03737,C00437,"P00501,P00307,P00171,P00475",04/06/2024,CYB
INV03738,C00493,"P00413,P00389,P00353,P00458,P00221,P00187",18/09/2024,CYB
INV03739,C00936,"P00004,P00195,P00222,P00211",04/04/2024,TKO
INV03740,C00899,"P00410,P00241,P00444,P00310",30/10/2025,TKO
INV03741,C00661,P00333,24/03/2024,CYB
INV03742,C00463,"P00413,P00389,P00353,P00458,P00087",20/12/2025,ST
INV03743,C00790,"P00413,P00389,P00353,P00458",11/08/2025,ST
INV03744,C00332,P00257,22/09/2024,MK
INV03745,C00873,"P00454,P00300",12/07/2025,ST
INV03746,C00191,"P00488,P00271",08/01/2024,MK
INV03747,C00702,"P00413,P00389,P00353,P00458,P00290,P00010",23/07/2025,TKO
INV03748,C00139,"P00230,P00373,P00033,P00173",11/01/2024,MK
INV03749,C00485,"P00413,P00389,P00353,P00458,P00292,P00173",16/10/2024,ST
INV03750,C00924,"P00080,P00069,P00306,P00257,P00066",01/03/2025,CYB
INV03751,C01111,"P00271,P00176,P00453",23/01/2025,ST
INV03752,C00370,"P00406,P00184,P00035,P00366,P00093",19/03/2025,ST
INV03753,C00519,"P00163,P00149,P00300,P00003",02/09/2025,MK
INV03754,C01384,"P00473,P00221,P00159,P00028,P00402",20/01/2024,CYB
INV03755,C00002,"P00287,P00494",01/07/2024,CYB
INV03756,C00776,"P00172,P00082",11/09/2024,CYB
INV03757,C01146,"P00413,P00389,P00353,P00458,P00057,P00402",27/05/2025,MK
INV03758,C00648,"P00413,P00389,P00353,P00458,P00331",06/05/2024,ST
INV03759,C01411,"P00413,P00389,P00353,P00458",01/11/2024,CYB
INV03760,C00777,"P00413,P00389,P00353,P00458,P00004",22/04/2024,TKO
INV03761,C00352,"P00413,P00389,P00353,P00458,P00421,P00369",26/06/2025,TKO
INV03762,C00542,"P00411,P00440,P00266",07/04/2024,CYB
INV03763,C00734,"P00317,P00079",03/08/2024,CYB
INV03764,C00021,"P00413,P00389,P00353,P00458,P00315",04/04/2024,CYB
INV03765,C00671,"P00413,P00389,P00353,P00458,P00117",10/09/2024,ST
INV03766,C00153,"P00136,P00159,P00305,P00323",14/07/2024,CYB
INV03767,C01185,"P00080,P00141",08/08/2025,CYB
INV03768,C00285,P00043,03/09/2025,TKO
INV03769,C00265,"P00413,P00389,P00353,P00458",28/02/2025,TKO
INV03770,C00571,P00096,14/07/2025,TKO
INV03771,C01130,P00455,12/12/2025,MK
INV03772,C00642,"P00260,P00008,P00382,P00501",12/09/2024,MK
INV03773,C00705,"P00413,P00389,P00353,P00458,P00434",09/04/2025,ST
INV03774,C01315,"P00391,P00182,P00462,P00368,P00492",06/08/2024,TKO
INV03775,C00987,P00409,22/01/2025,ST
INV03776,C00016,"P00413,P00389,P00353,P00458,P00009,P00478",26/01/2025,MK
INV03777,C00398,"P00184,P00446,P00344",21/09/2025,CYB
INV03778,C01375,"P00413,P00389,P00353,P00458,P00102,P00486",28/07/2024,TKO
INV03779,C00616,"P00469,P00089,P00255,P00381",13/07/2024,ST
INV03780,C00035,"P00400,P00143,P00213,P00158,P00018",22/09/2025,CYB
INV03781,C00972,P00030,21/01/2024,ST
INV03782,C01199,"P00220,P00403,P00043",08/02/2025,TKO
INV03783,C00770,"P00387,P00010,P00388,P00167",04/10/2025,ST
INV03784,C00737,"P00413,P00389,P00353,P00458",26/12/2024,CYB
INV03785,C00691,"P00484,P00108,P00061,P00308",06/10/2025,MK
INV03786,C00714,"P00413,P00389,P00353,P00458,P00360,P00193",01/05/2024,MK
INV03787,C00617,P00235,17/04/2025,MK
INV03788,C01199,"P00413,P00389,P00353,P00458,P00371",13/01/2025,MK
INV03789,C01130,P00302,13/05/2025,MK
INV03790,C01383,"P00244,P00430,P00062,P00264,P00085",04/03/2025,CYB
INV03791,C00071,"P00310,P00092,P00364,P00434",18/12/2025,TKO
INV03792,C01263,"P00322,P00443,P00103",11/09/2025,MK
INV03793,C01049,P00127,25/09/2025,TKO
INV03794,C00982,"P00423,P00036,P00411,P00326,P00057",20/11/2025,ST
INV03795,C00948,"P00106,P00187,P00227",01/01/2025,MK
INV03796,C00502,"P00205,P00105,P00010,P00330",04/10/2024,ST
INV03797,C01111,P00193,10/04/2025,MK
INV03798,C00425,"P00263,P00406,P00359,P00495",02/05/2024,CYB
INV03799,C00716,"P00408,P00377",04/06/2024,ST
INV03800,C00436,P00067,19/02/2025,CYB
INV03801,C00639,"P00040,P00171",06/03/2025,ST
INV03802,C00178,"P00413,P00389,P00353,P00458,P00029",26/03/2024,ST
INV03803,C00741,"P00064,P00016",28/05/2024,MK
INV03804,C00063,"P00413,P00389,P00353,P00458,P00051,P00035",01/11/2025,CYB
INV03805,C01087,"P00413,P00389,P00353,P00458",29/07/2024,ST
INV03806,C00727,"P00150,P00333,P00106,P00043",29/09/2024,CYB
INV03807,C00221,"P00300,P00368,P00177",15/10/2025,CYB
INV03808,C00127,"P00240,P00378,P00207,P00299",30/03/2025,MK
INV03809,C00105,P00023,10/02/2024,TKO
INV03810,C00121,"P00491,P00034,P00389,P00505,P00415",15/07/2024,MK
INV03811,C00632,"P00441,P00319,P00385,P00188",03/08/2025,MK
INV03812,C01422,P00299,24/02/2024,ST
INV03813,C01459,"P00200,P00028,P00285,P00476",14/12/2024,MK
INV03814,C00566,"P00340,P00265,P00126,P00294,P00100",30/04/2024,CYB
INV03815,C00666,"P00162,P00040,P00231,P00455",20/07/2024,MK
INV03816,C00699,"P00450,P00202,P00506,P00066,P00015",13/03/2025,MK
INV03817,C00741,"P00413,P00389,P00353,P00458,P00002,P00225",28/12/2024,MK
INV03818,C01351,"P00398,P00495",12/07/2024,MK
INV03819,C01290,"P00413,P00389,P00353,P00458,P00319,P00033",06/09/2024,ST
INV03820,C01056,"P00144,P00066,P00463",21/10/2024,MK
INV03821,C00039,P00081,21/08/2025,CYB
INV03822,C01323,P00222,02/04/2024,CYB
INV03823,C00902,"P00174,P00191,P00437,P00472,P00152",10/01/2024,CYB
INV03824,C01458,"P00413,P00389,P00353,P00458,P00418",14/10/2025,CYB
INV03825,C00075,"P00413,P00389,P00353,P00458,P00324,P00403",27/09/2024,MK
INV03826,C00413,"P00095,P00070,P00235",24/02/2025,TKO
INV03827,C00741,"P00259,P00250,P00115,P00090,P00321",19/01/2025,ST
INV03828,C00806,"P00012,P00175,P00319,P00116,P00332",20/05/2025,CYB
INV03829,C00933,"P00323,P00127",02/09/2025,CYB
INV03830,C00903,"P00335,P00164,P00489,P00202",11/02/2024,CYB
INV03831,C01281,"P00413,P00389,P00353,P00458,P00274",09/02/2024,TKO
INV03832,C01074,"P00413,P00389,P00353,P00458",23/07/2024,CYB
INV03833,C00461,"P00413,P00389,P00353,P00458",24/12/2024,CYB
INV03834,C01059,"P00413,P00389,P00353,P00458,P00201,P00105",19/07/2024,CYB
INV03835,C00058,P00464,20/09/2024,MK
INV03836,C00368,"P00232,P00092,P00065,P00046,P00420",07/09/2024,ST
INV03837,C00912,"P00413,P00389,P00353,P00458,P00113",19/03/2024,CYB
INV03838,C00345,"P00401,P00208",13/04/2024,CYB
INV03839,C00256,"P00413,P00389,P00353,P00458",09/04/2024,MK
INV03840,C00278,"P00037,P00284,P00218,P00419,P00127",12/04/2024,MK
INV03841,C00244,P00251,28/03/2025,ST
INV03842,C00279,"P00413,P00389,P00353,P00458",06/08/2024,MK
INV03843,C00766,P00055,13/05/2025,CYB
INV03844,C00370,"P00101,P00112,P00048,P00439,P00342",02/09/2025,ST
INV03845,C01115,"P00094,P00293,P00391,P00405",08/02/2024,CYB
INV03846,C01128,"P00413,P00389,P00353,P00458",30/10/2025,TKO
INV03847,C00189,P00430,15/05/2025,MK
INV03848,C01448,P00451,07/02/2024,ST
INV03849,C00983,"P00304,P00386,P00313,P00221,P00459",30/05/2024,CYB
INV03850,C00330,"P00369,P00312,P00445,P00118",20/09/2024,ST
INV03851,C00130,"P00107,P00188,P00223",05/06/2024,MK
INV03852,C00711,"P00056,P00106,P00175",02/06/2025,ST
INV03853,C00249,"P00195,P00459,P00438,P00135",29/12/2025,MK
INV03854,C00452,P00149,08/03/2024,TKO
INV03855,C01388,"P00131,P00473,P00479,P00149",02/11/2024,TKO
INV03856,C00382,"P00435,P00262,P00408,P00114",22/09/2024,ST
INV03857,C00321,"P00213,P00045,P00170,P00048,P00428",11/04/2025,TKO
INV03858,C00643,"P00147,P00008,P00085,P00293,P00092",02/04/2024,CYB
INV03859,C00781,"P00413,P00389,P00353,P00458,P00044",21/12/2025,CYB
INV03860,C00747,"P00098,P00172,P00482",10/06/2025,MK
INV03861,C01299,"P00059,P00226",06/01/2024,TKO
INV03862,C01051,P00067,07/09/2025,TKO
INV03863,C01043,"P00271,P00472,P00264,P00290,P00465",06/07/2025,TKO
INV03864,C00328,"P00413,P00389,P00353,P00458,P00269",24/09/2024,CYB
INV03865,C00667,"P00413,P00389,P00353,P00458,P00485,P00497",21/02/2025,CYB
INV03866,C00435,"P00390,P00110,P00238,P00288,P00070",04/01/2024,CYB
INV03867,C00398,"P00413,P00389,P00353,P00458",18/08/2024,CYB
INV03868,C00617,P00071,21/02/2024,TKO
INV03869,C00046,"P00040,P00492,P00342,P00161",16/04/2024,TKO
INV03870,C01143,"P00049,P00235,P00302",14/04/2024,MK
INV03871,C01454,"P00413,P00389,P00353,P00458",05/02/2025,TKO
INV03872,C00107,"P00413,P00389,P00353,P00458,P00369,P00217",12/12/2025,TKO
INV03873,C00116,P00242,17/02/2024,MK
INV03874,C00178,"P00413,P00389,P00353,P00458",27/12/2025,CYB
INV03875,C00551,"P00267,P00234,P00135",09/05/2025,CYB
INV03876,C00104,"P00494,P00150",09/11/2024,MK
INV03877,C01350,"P00462,P00205,P00014,P00218",11/08/2025,MK
INV03878,C01249,"P00413,P00389,P00353,P00458",12/07/2024,MK
INV03879,C00764,"P00413,P00389,P00353,P00458,P00245,P00021",14/10/2025,CYB
INV03880,C00416,"P00413,P00389,P00353,P00458,P00211",08/12/2025,CYB
INV03881,C00160,"P00043,P00347",21/12/2024,MK
INV03882,C00784,"P00293,P00295,P00141,P00322",05/06/2025,TKO
INV03883,C00622,P00198,08/10/2025,CYB
INV03884,C00237,"P00078,P00108,P00161,P00198",01/12/2025,MK
INV03885,C01237,"P00386,P00200",15/12/2025,CYB
INV03886,C00023,P00146,15/06/2024,ST
INV03887,C00762,"P00413,P00389,P00353,P00458,P00336",24/02/2025,TKO
INV03888,C01429,P00218,04/11/2024,CYB
INV03889,C00291,"P00413,P00389,P00353,P00458,P00188,P00372",23/01/2024,TKO
INV03890,C00235,"P00343,P00324,P00222,P00005",28/06/2024,CYB
INV03891,C00165,"P00081,P00330,P00266,P00098",20/03/2024,TKO
INV03892,C01309,"P00413,P00389,P00353,P00458",22/01/2024,CYB
INV03893,C00875,"P00243,P00192,P00226",05/06/2025,CYB
INV03894,C00807,P00387,07/06/2025,CYB
INV03895,C00796,"P00129,P00068,P00322,P00480,P00307",28/06/2024,MK
INV03896,C00027,P00032,19/10/2025,CYB
INV03897,C00127,P00087,19/03/2025,TKO
INV03898,C01380,"P00017,P00323,P00173,P00386,P00430",11/12/2025,CYB
INV03899,C00774,"P00051,P00399,P00409",30/05/2024,MK
INV03900,C00795,"P00413,P00389,P00353,P00458,P00440,P00410",14/03/2025,TKO
INV03901,C01065,"P00277,P00438,P00178,P00130,P00234",09/09/2025,CYB
INV03902,C01148,P00476,15/10/2025,MK
INV03903,C00925,"P00202,P00256,P00346,P00035,P00145",18/07/2025,CYB
INV03904,C00562,"P00071,P00220",13/03/2025,TKO
INV03905,C00285,"P00413,P00389,P00353,P00458",05/10/2025,CYB
INV03906,C00141,P00305,05/07/2024,CYB
INV03907,C00934,"P00413,P00389,P00353,P00458,P00070,P00431",03/05/2024,ST
INV03908,C00623,"P00413,P00389,P00353,P00458,P00430",01/08/2024,MK
INV03909,C00777,"P00026,P00057",27/09/2025,TKO
INV03910,C00780,"P00413,P00389,P00353,P00458,P00402",29/08/2025,ST
INV03911,C00581,P00372,23/10/2024,CYB
INV03912,C01087,"P00413,P00389,P00353,P00458,P00124,P00460",23/11/2024,MK
INV03913,C00151,P00318,17/01/2024,MK
INV03914,C01222,"P00413,P00389,P00353,P00458,P00466,P00225",28/12/2025,CYB
INV03915,C00498,P00433,11/09/2025,CYB
INV03916,C01168,"P00413,P00389,P00353,P00458,P00423,P00027",26/04/2025,MK
INV03917,C00828,"P00413,P00389,P00353,P00458",07/04/2024,TKO
INV03918,C01030,P00297,18/03/2024,ST
INV03919,C00892,"P00409,P00302",27/08/2025,CYB
INV03920,C00501,"P00102,P00412",15/09/2024,CYB
INV03921,C00292,"P00271,P00089,P00360",31/10/2024,TKO
INV03922,C00178,"P00490,P00196,P00452,P00173",23/11/2024,TKO
INV03923,C00944,"P00072,P00254,P00369",18/12/2025,MK
INV03924,C01292,P00241,06/08/2024,MK
INV03925,C01159,"P00368,P00074,P00315",03/05/2024,CYB
INV03926,C00068,P00392,01/06/2024,CYB
INV03927,C00791,"P00413,P00389,P00353,P00458,P00385",27/01/2024,MK
INV03928,C01406,"P00456,P00395,P00400,P00422,P00235",11/11/2025,MK
INV03929,C01192,P00217,13/07/2025,MK
INV03930,C01025,"P00413,P00389,P00353,P00458,P00106,P00385",12/08/2024,TKO
INV03931,C01142,"P00170,P00200,P00466",22/12/2025,TKO
INV03932,C00061,"P00273,P00274,P00229,P00461,P00150",29/11/2025,TKO
INV03933,C01140,"P00413,P00389,P00353,P00458,P00190,P00344",11/02/2025,ST
INV03934,C00810,"P00317,P00487",05/01/2025,MK
INV03935,C00227,"P00456,P00038",29/07/2025,ST
INV03936,C00583,"P00206,P00478",21/02/2024,ST
INV03937,C01119,P00272,15/02/2025,MK
INV03938,C01433,"P00484,P00270,P00024",11/12/2024,ST
INV03939,C00422,"P00198,P00028,P00302",15/01/2025,CYB
INV03940,C00864,"P00114,P00502,P00031,P00166",26/04/2024,CYB
INV03941,C00141,P00134,23/07/2024,CYB
INV03942,C00155,"P00357,P00004",01/08/2025,TKO
INV03943,C00532,"P00413,P00389,P00353,P00458",17/04/2025,CYB
INV03944,C00399,"P00087,P00480,P00313,P00208",21/08/2025,MK
INV03945,C00049,"P00307,P00106,P00145",23/06/2024,TKO
INV03946,C00462,"P00450,P00322,P00072,P00179",14/02/2025,TKO
INV03947,C00455,"P00179,P00328,P00402",19/09/2024,ST
INV03948,C01194,P00165,26/12/2025,CYB
INV03949,C01346,"P00033,P00203,P00172,P00303,P00127",09/10/2025,CYB
INV03950,C00712,"P00462,P00334",04/01/2024,CYB
INV03951,C00961,"P00399,P00209,P00465,P00340,P00072",08/01/2024,MK
INV03952,C00577,"P00302,P00032",20/11/2024,ST
INV03953,C00752,"P00272,P00069",30/10/2025,TKO
INV03954,C00273,P00412,04/06/2025,MK
INV03955,C00482,"P00413,P00389,P00353,P00458,P00317",22/04/2025,CYB
INV03956,C00378,"P00402,P00405,P00135",14/05/2024,ST
INV03957,C00212,"P00413,P00389,P00353,P00458,P00494",23/03/2024,TKO
INV03958,C00564,"P00143,P00439",11/09/2024,ST
INV03959,C00204,"P00303,P00015,P00252",29/12/2024,CYB
INV03960,C00893,"P00497,P00494",13/07/2025,ST
INV03961,C01337,P00235,05/07/2024,CYB
INV03962,C00786,"P00302,P00195",15/08/2024,ST
INV03963,C00411,"P00072,P00411,P00154,P00241",16/11/2024,CYB
INV03964,C00943,"P00036,P00380,P00033,P00454,P00217",29/06/2025,CYB
INV03965,C00404,"P00413,P00389,P00353,P00458",13/03/2025,TKO
INV03966,C00389,"P00453,P00111,P00493",08/08/2024,MK
INV03967,C00903,"P00413,P00389,P00353,P00458,P00010",09/05/2025,TKO
INV03968,C01255,P00437,21/01/2024,TKO
INV03969,C00273,"P00033,P00255,P00073",13/03/2025,ST
INV03970,C00042,"P00413,P00389,P00353,P00458,P00125,P00327",13/11/2025,TKO
INV03971,C01428,"P00413,P00389,P00353,P00458,P00203",05/04/2025,CYB
INV03972,C01098,"P00413,P00389,P00353,P00458,P00080",04/08/2024,ST
INV03973,C00681,"P00245,P00030,P00207,P00236",09/08/2024,CYB
INV03974,C01092,"P00034,P00100",07/07/2025,CYB
INV03975,C00470,"P00053,P00207,P00426",01/01/2025,CYB
INV03976,C00120,"P00282,P00436",27/09/2024,MK
INV03977,C00297,"P00413,P00389,P00353,P00458,P00174,P00212",16/05/2025,CYB
INV03978,C00444,"P00191,P00084,P00130",15/08/2024,CYB
INV03979,C01296,"P00413,P00389,P00353,P00458,P00092,P00191",21/09/2024,MK
INV03980,C00951,"P00454,P00105",20/07/2024,MK
INV03981,C01411,P00146,18/06/2024,MK
INV03982,C01323,"P00413,P00389,P00353,P00458,P00165,P00456",20/09/2024,CYB
INV03983,C00155,"P00413,P00389,P00353,P00458,P00019,P00278",26/08/2024,MK
INV03984,C00612,"P00413,P00389,P00353,P00458,P00110",18/10/2024,CYB
INV03985,C00355,"P00319,P00269,P00179,P00068,P00291",13/04/2025,CYB
INV03986,C01039,"P00505,P00452,P00364,P00053,P00058",22/04/2025,TKO
INV03987,C00733,"P00057,P00073,P00318",04/02/2024,ST
INV03988,C01434,"P00281,P00412,P00127",01/12/2024,ST
INV03989,C01003,"P00442,P00201,P00450,P00389",03/01/2025,MK
INV03990,C01210,"P00357,P00125,P00145",31/10/2025,CYB
INV03991,C00138,"P00413,P00389,P00353,P00458,P00406",31/12/2024,TKO
INV03992,C00131,"P00413,P00389,P00353,P00458,P00078,P00257",20/09/2024,MK
INV03993,C00307,"P00413,P00389,P00353,P00458,P00048",09/01/2025,CYB
INV03994,C01314,"P00004,P00369,P00106,P00084,P00506",17/10/2025,ST
INV03995,C00441,P00380,29/12/2025,MK
INV03996,C01367,"P00097,P00068",15/05/2025,MK
INV03997,C01424,"P00397,P00110,P00033,P00069,P00226",14/03/2024,ST
INV03998,C00930,"P00454,P00434,P00299,P00141,P00260",06/03/2025,TKO
INV03999,C00535,"P00085,P00491,P00368",30/08/2025,CYB
INV04000,C00368,"P00439,P00319,P00436",16/02/2025,CYB
INV04001,C00616,"P00046,P00252,P00339,P00506",11/10/2024,MK
INV04002,C00209,"P00300,P00208,P00320,P00485",22/04/2024,TKO
INV04003,C00113,"P00323,P00007,P00071",25/07/2024,MK
INV04004,C00722,"P00023,P00008,P00090,P00218,P00458",24/08/2025,CYB
INV04005,C00898,P00258,26/02/2024,MK
INV04006,C00257,P00371,27/04/2024,CYB
INV04007,C00301,"P00434,P00361,P00122,P00247",04/08/2025,MK
INV04008,C00030,P00136,26/11/2025,CYB
INV04009,C00065,"P00413,P00389,P00353,P00458",23/10/2025,TKO
INV04010,C00908,"P00425,P00367,P00192,P00182",04/02/2024,TKO
INV04011,C00179,"P00413,P00389,P00353,P00458,P00348",28/11/2024,TKO
INV04012,C01040,"P00092,P00502,P00165",10/10/2025,MK
INV04013,C00200,"P00440,P00471",04/04/2024,ST
INV04014,C01195,"P00341,P00346,P00307,P00407",23/08/2025,ST
INV04015,C01250,"P00413,P00389,P00353,P00458",04/04/2025,MK
INV04016,C00034,"P00160,P00317,P00001,P00486,P00475",19/02/2025,CYB
INV04017,C00536,"P00459,P00140,P00031,P00024,P00036",26/05/2024,ST
INV04018,C00815,P00083,14/03/2025,ST
INV04019,C01177,"P00413,P00389,P00353,P00458",14/05/2024,CYB
INV04020,C00530,"P00272,P00278,P00496,P00041",22/12/2025,CYB
INV04021,C01025,"P00413,P00389,P00353,P00458,P00441,P00256",31/07/2025,TKO
INV04022,C01205,"P00413,P00389,P00353,P00458,P00501",27/03/2024,ST
INV04023,C00985,"P00413,P00389,P00353,P00458",28/05/2024,CYB
INV04024,C01211,"P00413,P00389,P00353,P00458",04/01/2024,CYB
INV04025,C00696,"P00413,P00389,P00353,P00458,P00362,P00204",05/01/2025,CYB
INV04026,C00766,"P00209,P00053",08/05/2024,TKO
INV04027,C00061,"P00287,P00151",30/09/2024,MK
INV04028,C00822,"P00011,P00175,P00424",06/04/2024,MK
INV04029,C00844,"P00329,P00038,P00436",08/12/2025,MK
INV04030,C00695,"P00413,P00389,P00353,P00458,P00193,P00119",10/02/2025,TKO
INV04031,C00356,"P00012,P00383,P00113,P00044",24/10/2025,TKO
INV04032,C01068,"P00386,P00297,P00045,P00186,P00302",19/03/2025,TKO
INV04033,C01207,P00441,14/10/2024,ST
INV04034,C00305,"P00484,P00252",28/11/2025,MK
INV04035,C00290,"P00432,P00246,P00312,P00069",29/03/2024,MK
INV04036,C00227,"P00440,P00327,P00393,P00269",15/05/2025,CYB
INV04037,C01449,"P00028,P00482,P00286,P00289",15/09/2025,CYB
INV04038,C00922,"P00029,P00159,P00161",08/06/2024,TKO
INV04039,C00958,"P00424,P00042,P00443,P00155",04/07/2024,CYB
INV04040,C00232,"P00384,P00133",22/12/2025,CYB
INV04041,C01022,"P00413,P00389,P00353,P00458",29/04/2024,MK
INV04042,C01246,"P00416,P00130,P00102",22/12/2024,TKO
INV04043,C01285,"P00492,P00437,P00494,P00057,P00479",20/02/2025,TKO
INV04044,C00954,"P00228,P00431,P00007,P00261,P00191",10/12/2025,ST
INV04045,C00939,"P00432,P00090,P00102",08/07/2025,MK
INV04046,C01277,"P00015,P00039",24/09/2024,CYB
INV04047,C01192,"P00089,P00257,P00111,P00415,P00259",13/08/2025,TKO
INV04048,C00755,"P00413,P00389,P00353,P00458,P00065,P00342",01/09/2025,MK
INV04049,C00022,"P00096,P00431,P00027",20/03/2024,CYB
INV04050,C00671,"P00413,P00389,P00353,P00458",11/01/2025,MK
INV04051,C01279,"P00212,P00470",18/09/2024,TKO
INV04052,C00182,"P00413,P00389,P00353,P00458",09/03/2024,TKO
INV04053,C01424,"P00120,P00039,P00326",28/08/2024,TKO
INV04054,C00839,"P00413,P00389,P00353,P00458,P00397",06/10/2024,MK
INV04055,C00506,"P00181,P00075,P00471",18/03/2024,MK
INV04056,C01198,"P00341,P00222,P00328,P00309",20/06/2025,CYB
INV04057,C00913,"P00385,P00211",21/07/2024,MK
INV04058,C00438,"P00171,P00074,P00255,P00145,P00151",25/12/2025,CYB
INV04059,C01173,"P00413,P00389,P00353,P00458",17/05/2025,ST
INV04060,C00870,"P00506,P00021,P00321,P00294",28/03/2024,ST
INV04061,C01356,P00152,24/04/2025,MK
INV04062,C00052,"P00446,P00190",06/01/2025,MK
INV04063,C00186,"P00100,P00079,P00152,P00388,P00382",31/05/2024,TKO
INV04064,C00799,"P00434,P00219",31/01/2025,MK
INV04065,C00896,"P00436,P00468",11/02/2025,TKO
INV04066,C01297,"P00181,P00300,P00360,P00503",02/04/2024,MK
INV04067,C00381,"P00413,P00389,P00353,P00458,P00089,P00396",26/07/2024,TKO
INV04068,C01061,"P00413,P00389,P00353,P00458,P00014,P00069",04/11/2024,ST
INV04069,C01127,P00152,18/12/2024,ST
INV04070,C01345,"P00350,P00098",20/05/2024,ST
INV04071,C00145,"P00413,P00389,P00353,P00458,P00498",31/12/2024,TKO
INV04072,C00515,"P00144,P00361",14/02/2025,ST
INV04073,C01302,"P00229,P00127,P00309,P00488,P00308",04/01/2024,ST
INV04074,C00336,"P00413,P00389,P00353,P00458,P00218,P00108",25/10/2025,MK
INV04075,C00546,"P00011,P00055,P00188",03/04/2024,CYB
INV04076,C00678,"P00413,P00389,P00353,P00458,P00457,P00218",22/09/2025,MK
INV04077,C00716,"P00413,P00389,P00353,P00458,P00462",11/05/2025,CYB
INV04078,C00666,"P00413,P00389,P00353,P00458,P00100",18/12/2024,MK
INV04079,C00924,P00452,01/06/2025,TKO
INV04080,C00286,P00409,23/10/2025,CYB
INV04081,C00356,"P00334,P00068,P00314,P00347,P00110",12/03/2024,ST
INV04082,C00548,"P00413,P00389,P00353,P00458,P00398,P00058",07/01/2025,CYB
INV04083,C00710,"P00012,P00382",08/08/2024,CYB
INV04084,C01113,"P00075,P00432,P00223,P00002,P00318",27/08/2024,TKO
INV04085,C00445,"P00436,P00302,P00464,P00091",24/10/2024,CYB
INV04086,C00569,"P00388,P00414,P00185",20/06/2024,MK
INV04087,C00803,"P00021,P00028",30/07/2025,MK
INV04088,C00262,"P00413,P00389,P00353,P00458",22/11/2024,CYB
INV04089,C00747,"P00363,P00498,P00294,P00104",22/04/2025,ST
INV04090,C01022,"P00413,P00389,P00353,P00458",08/11/2025,ST
